ACK_ID,ROW_ORDER,PROVIDER_ELIGIBLE_NAME,PROVIDER_ELIGIBLE_EIN,PROVIDER_ELIGIBLE_US_ADDRESS1,PROVIDER_ELIGIBLE_US_ADDRESS2,PROVIDER_ELIGIBLE_US_CITY,PROVIDER_ELIGIBLE_US_STATE,PROVIDER_ELIGIBLE_US_ZIP,PROV_ELIGIBLE_FOREIGN_ADDRESS1,PROV_ELIGIBLE_FOREIGN_ADDRESS2,PROV_ELIGIBLE_FOREIGN_CITY,PROV_ELIGIBLE_FOREIGN_PROV_ST,PROV_ELIGIBLE_FOREIGN_CNTRY,PROV_ELIGIBLE_FOREIGN_POST_CD
"20150714203047P040091997543001",2,"CREF-TIAA-CREF INV MGMT LLC","133586142",,,,,,,,,,,
"20150714205854P040092036503001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150714214013P040092103879001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150715071601P030097740471001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150715071601P030097740471001",2,"PRUDENTIAL TRUST COMPANY","236994310",,,,,,,,,,,
"20150715071601P030097740471001",3,"NORTHERN TRUST INVESTMENTS, INC.","363608252",,,,,,,,,,,
"20150715073306P040092943623001",1,"JOHN HANCOCK LIFE INSURANCE COMPANY","010233346",,,,,,,,,,,
"20150715075237P030113837265001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715075918P040035880109001",1,"ANTHEM INSURANCE COMPANIES, INC","350781558","3350 PEACHTREE ROAD","POB 30302-445","ATLANTA","GA","303261039",,,,,,
"20150715075936P030031685645001",1,"ACADIAN FUNDS","042929221",,,,,,,,,,,
"20150715075936P030031685645001",2,"AMERICAN FUNDS","951411037",,,,,,,,,,,
"20150715075936P030031685645001",3,"BARON","133122938",,,,,,,,,,,
"20150715075936P030031685645001",4,"DFA","222370029",,,,,,,,,,,
"20150715075936P030031685645001",5,"DREYFUS","135673135",,,,,,,,,,,
"20150715075936P030031685645001",6,"GE GROUP","061238874",,,,,,,,,,,
"20150715075936P030031685645001",7,"GOLDMAN SACHS","135108880",,,,,,,,,,,
"20150715075936P030031685645001",8,"HARBOR","042679462",,,,,,,,,,,
"20150715075936P030031685645001",9,"JP MORGAN","132624428",,,,,,,,,,,
"20150715075936P030031685645001",10,"OPPENHEIMER","132527171",,,,,,,,,,,
"20150715075936P030031685645001",11,"PIMCO","952632339",,,,,,,,,,,
"20150715075936P030031685645001",12,"PRINCIPAL","421520346",,,,,,,,,,,
"20150715075936P030031685645001",13,"T ROWE PRICE","522264646",,,,,,,,,,,
"20150715075936P030031685645001",14,"VANGUARD","231945930",,,,,,,,,,,
"20150715080002P030031686109001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715080255P030113851265001",1,"KRAFTCPAS PLLC","620713250",,,,,,,,,,,
"20150715080300P040092986711001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715080447P040114664833001",1,"AMERICAN PORTFOLIOS FINANCIAL",,"1717 ARCH STREET","SUITE 3940","PHILADELPHIA","PA","19103",,,,,,
"20150715080449P030097796711001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715080648P030113855681001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150715080752P030097800199001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715081137P030097802999005",1,"AMERICAN UNITED LIFE INSURANCE CO","350145825",,,,,,,,,,,
"20150715081537P040114697041001",1,"DIGITAL RETIREMENT SOLUTIONS, INC.","841477138",,,,,,,,,,,
"20150715081739P040092997351001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715082105P030113886737001",1,"DIGITAL RETIREMENT SOLUTIONS, INC.","841477138",,,,,,,,,,,
"20150715082922P030097818231001",3,"ARTISAN",,"875 E. WISCONSIN AVENUE","SUITE 800","MILWAUKEE","WI","53202",,,,,,
"20150708114950P030085859415001",9,"MFS INVESTMENT MANAGEMENT",,"500 BOYLSTON STREET",,"BOSTONO","MA","021163740",,,,,,
"20150708114950P030085859415001",10,"NUVEEN FUND ADVISORS, INC.",,"333 WEST WACKER DR, 30TH FLOOR",,"CHICAGO","IL","60606",,,,,,
"20150708114950P030085859415001",11,"OPPENHEIMER FUNDS, INC.",,"TWO WORLD FINANCIAL CENTER","225 LIBERTY STREET","NEW YORK","NY","102811008",,,,,,
"20150715082922P030097818231001",1,"AMERICAN CENTURY",,"PO BOX 419200",,"KANSAS CITY","MO","64141",,,,,,
"20150715082922P030097818231001",2,"AMERICAN FUNDS",,"333 SOUTH HOPE STREET",,"LOS ANGELES","CA","90071",,,,,,
"20150715082922P030097818231001",4,"BLACKROCK",,"40 EAST 52ND STREET",,"NEW YORK","NY","10022",,,,,,
"20150715082922P030097818231001",5,"CALVERT FUNDS",,"4550 MONTGOMERY AVE.","SUITE 1125N","BETHESDA","MD","20814",,,,,,
"20150715082922P030097818231001",6,"DREYFUS",,"144 GLENN CURTISS BLVD.",,"UNIONDALE","NY","11556",,,,,,
"20150715082922P030097818231001",7,"EAGLE ASSET MANAGEMENT",,"880 CARILLON PARKWAY",,"ST. PETERSBURG","FL","33716",,,,,,
"20150715082922P030097818231001",8,"FIDELITY ADVISOR",,"82 DEVONSHIRE ST.",,"BOSTON","MA","02109",,,,,,
"20150715082922P030097818231001",9,"FRANKLIN FUNDS",,"PO BOX 997152",,"SACRAMENTO","CA","95899",,,,,,
"20150715082922P030097818231001",10,"GOLDMAN SACHS",,"200 WEST STREET",,"NEW YORK","NY","10004",,,,,,
"20150715082922P030097818231001",11,"INVESCO FUNDS",,"1555 PEACHTREE STREET, N.E.",,"ATLANTA","GA","30309",,,,,,
"20150715082922P030097818231001",12,"JANUS",,"151 DETROIT ST.",,"DENVER","CO","80206",,,,,,
"20150715082922P030097818231001",13,"JP MORGAN",,"277 PARK AVENUE",,"NEW YORK","NY","10172",,,,,,
"20150715082922P030097818231001",14,"MFS",,"111 HUNTINGTON AVENUE",,"BOSTON","MA","021997632",,,,,,
"20150715082922P030097818231001",15,"PIMCO",,"840 NEWPORT CENTER DRIVE","SUITE 100","NEWPORT BEACH","CA","92660",,,,,,
"20150715082922P030097818231001",16,"PNC",,"620 LIBERTY AVENUE",,"PITTSBURGH","PA","15222",,,,,,
"20150715082922P030097818231001",17,"T ROWE",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150715082922P030097818231001",18,"WELLS FARGO",,"420 MONTGOMERY STREET",,"SAN FRANCISCO","CA","94104",,,,,,
"20150715083744P030012363375001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150715085324P030097858295001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150715090447P040093102823001",1,"AMERICAN FUNDS","951411037",,,,,,,,,,,
"20150715090447P040093102823001",2,"BLACKROCK","046171663",,,,,,,,,,,
"20150715090447P040093102823001",3,"THORNBURG","850301299",,,,,,,,,,,
"20150715090447P040093102823001",4,"PIMCO FUNDS","952632339",,,,,,,,,,,
"20150715090447P040093102823001",5,"VANGUARD","231945930",,,,,,,,,,,
"20150715090447P040093102823001",6,"COLUMBIA","930577450",,,,,,,,,,,
"20150715090447P040093102823001",7,"VICTORY","132700161",,,,,,,,,,,
"20150715090447P040093102823001",8,"OPPENHEIMER FUNDS","132527171",,,,,,,,,,,
"20150715090447P040093102823001",9,"AMERICAN BEACON","752401150",,,,,,,,,,,
"20150715090447P040093102823001",10,"MAINSTAY","522206685",,,,,,,,,,,
"20150715090447P040093102823001",11,"DELAWARE INVESTMENTS","232693133",,,,,,,,,,,
"20150715090447P040093102823001",12,"EAGLE FUNDS","592385219",,,,,,,,,,,
"20150715090447P040093102823001",13,"JOHN HANCOCK","043483032",,,,,,,,,,,
"20150715091712P040093131911001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715091810P030097884695001",1,"HARTFORD LIFE INS. CO.","060974148",,,,,,,,,,,
"20150715091836P040093136087001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715092026P030097887239001",1,"DIGITAL RETIREMENT SOLUTIONS, INC.","841477138",,,,,,,,,,,
"20150715093646P040093186631001",1,"AETNA LIFE INSURANCE COMPANY","066033492","151 FARMINGTON AVE",,"HARTFORD","CT","06156",,,,,,
"20150715093650P030097903239001",1,"CAPITAL RESEARCH & MANAGEMENT CO.","951411037",,,,,,,,,,,
"20150715093810P040093189463001",1,"THE VANGUARD GROUP, INC.","231945930",,,,,,,,,,,
"20150715093910P030097904711001",1,"BLUE CROSS BLUE SHIELD OF MICHIGAN","382069753","600 E. LAFAYETTE BLVD",,"DETROIT","MI","48226",,,,,,
"20150715094402P030003949829001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715094548P040093198903001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715094924P040114824449001",1,"1ST SOURCE BANK",,"100 NORTH MICHIGAN STREET",,"SOUTH BEND","IN","46601",,,,,,
"20150715095024P030114018737004",1,"TIAA","131624203","730 THIRD AVENUE",,"NEW YORK","NY","100173206",,,,,,
"20150715095024P030114018737005",1,"TIAA","131624203","730 THIRD AVENUE",,"NEW YORK","NY","100173206",,,,,,
"20150715095024P030114018737005",2,"JAMES RICHARDSON",,"2929 ALLEN PARKWAY",,"HOUSTON","TX","77019",,,,,,
"20150715095242P040093204695001",1,"MASSACHUSETTS MUTUAL LIFE INS. CO.","041590850",,,,,,,,,,,
"20150715095830P040093212215001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150715095913P040093213511001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715095955P030097927543001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715100630P040093229271001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150715101235P040093234103001",1,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150715101235P040093234103001",2,"AMERICAN CENTURY INVESTMENT SERVICE","440640487",,,,,,,,,,,
"20150715101235P040093234103001",3,"DEAWM DISTRIBUTORS, INC.","363976708",,,,,,,,,,,
"20150715101235P040093234103001",4,"FEDERATED SECURITIES CORP.",,"5800 CORPORATE DRIVE","2ND FLOOR","PITTSBURGH","PA","15237",,,,,,
"20150715101235P040093234103001",5,"FIDELITY DISTRIBUTORS CORP.",,"500 SALEM STREET","MAIL ZONE O3N","SMITHFIELD","RI","02917",,,,,,
"20150715101235P040093234103001",6,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150715101235P040093234103001",7,"JANUS DISTRIBUTORS, LLC",,"151 DETROIT STREET",,"DENVER","CO","80206",,,,,,
"20150715101235P040093234103001",8,"VICTORY CAPITAL MANAGEMENT","132700161",,,,,,,,,,,
"20150715101305P030097942583001",1,"FEDERATED GOVERNMENT OBLIGATIONS FU","251614826",,,,,,,,,,,
"20150715101305P030097942583001",2,"FEDERATED CAPITAL PRESERVATION FUND","222712853",,,,,,,,,,,
"20150715101305P030097942583001",3,"FEDERATED INCOME TRUST FUND","251412886",,,,,,,,,,,
"20150715101305P030097942583001",4,"FEDERATED TOTAL RETURN BOND FUND","256429335",,,,,,,,,,,
"20150715101305P030097942583001",5,"DODGE & COX BALANCED FUND","946067274",,,,,,,,,,,
"20150715101305P030097942583001",6,"VANGUARD TARGET RETIREMENT INCOME","200147814",,,,,,,,,,,
"20150715101305P030097942583001",7,"AMERICAN FUNDS NEW ECONOMY",,"P.O. BOX 2900",,"VALLEY FORGE","PA","19482",,,,,,
"20150715101305P030097942583001",8,"VANGUARD TARGET DATE 2015","200147869",,,,,,,,,,,
"20150715101305P030097942583001",9,"VANGUARD TARGET DATE 2020","204683964",,,,,,,,,,,
"20150715101305P030097942583001",10,"VANGUARD TARGET DATE 2025","200147884",,,,,,,,,,,
"20150715101305P030097942583001",11,"VANGUARD TARGET DATE 2030","204683985",,,,,,,,,,,
"20150715101305P030097942583001",12,"VANGUARD TARGET DATE 2035","200147903",,,,,,,,,,,
"20150715101305P030097942583001",13,"VANGUARD TARGET DATE 2040","204684039",,,,,,,,,,,
"20150715101305P030097942583001",14,"VANGUARD TARGET DATE 2045","200147923",,,,,,,,,,,
"20150715101305P030097942583001",15,"VANGUARD TARGET DATE 2050","204684087",,,,,,,,,,,
"20150715101305P030097942583001",16,"VANGUARD TARGET DATE 2055","272826157",,,,,,,,,,,
"20150715101305P030097942583001",17,"DODGE & COX STOCK FUND",,"P.O. BOX 2900",,"VALLEY FORGE","PA","19482",,,,,,
"20150715101305P030097942583001",18,"T.ROWE PRICE CAPITAL APPRECIATION F","521465786",,,,,,,,,,,
"20150715101305P030097942583001",19,"VANGUARD SIGNAL 500 INDEX","231999755",,,,,,,,,,,
"20150715101305P030097942583001",20,"FIDELITY CONTRAFUND","316071109",,,,,,,,,,,
"20150715101305P030097942583001",21,"YACKTMAN FUND","363831621",,,,,,,,,,,
"20150715101305P030097942583001",22,"VANGUARD STRATEGIC EQUITY FUND","232787277",,,,,,,,,,,
"20150715101305P030097942583001",23,"OPPENHEIMER INTERNATIONAL FUND","133867060",,,,,,,,,,,
"20150715101305P030097942583001",24,"VANGUARD SELECTED VALUE FUND",,"P.O. BOX 2900",,"VALLEY FORGE","PA","19482",,,,,,
"20150715101305P030097942583001",25,"FIDELITY LOW-PRICED STOCK FUND","316345305",,,,,,,,,,,
"20150715101305P030097942583001",26,"VANGUARD SMALL CAP INDEX",,"P.O. BOX 2900",,"VALLEY FORGE","PA","19482",,,,,,
"20150715101305P030097942583001",27,"BROWN CAPITAL MGT. SMALL CAP",,"P.O. BOX 2900",,"VALLEY FORGE","PA","19482",,,,,,
"20150715101305P030097942583001",28,"VIRTUS EMERGING MARKETS FUND","043384956",,,,,,,,,,,
"20150715101305P030097942583001",29,"MFS INTERNATIONAL VALUE",,"P.O. BOX 2900",,"VALLEY FORGE","PA","19482",,,,,,
"20150715101357P030031825645001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715101601P040093237047001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715102028P030097947799001",1,"MASSACHUSETTS MUTUAL LIFE INSURANCE","041590850",,,,,,,,,,,
"20150715102028P030097947799001",2,"WELLS FARGO ADVISORS INS. AGENCY","540910269",,,,,,,,,,,
"20150715102028P030097947799001",3,"CBIZ FINANCIAL SOLUTIONS","521396995",,,,,,,,,,,
"20150715102028P030097947799001",4,"MESIROW FINANCIAL INVESTMENT MGNT","363429599",,,,,,,,,,,
"20150715102028P030097947799001",5,"MORNINGSTAR ASSOCIATES, LLC","364317381",,,,,,,,,,,
"20150715102250P030097949831001",1,"REGIONS BANK","630371391",,,,,,,,,,,
"20150715102849P030031840877001",1,"1ST SOURCE BANK",,"100 NORTH MICHIGAN STREET",,"SOUTH BEND","IN","46601",,,,,,
"20150715102926P030031841213001",1,"HARRIS ASSOCIATES, L.P.",,"TWO NORTH LASALLE STREET, SUITE 500",,"CHICAGO","IL","60602",,,,,,
"20150715102926P030031841213001",2,"ALLIANZ GLOBAL INVESTORS FD MGMT.",,"1633 BROADWAY",,"NEW YORK","NY","10019",,,,,,
"20150715102926P030031841213001",3,"INVESCO ADVISERS, INC.",,"1555 PEACHTREE STREET, N.E.",,"ATLANTA","GA","30309",,,,,,
"20150715102926P030031841213001",4,"BLACKROCK ADVISORS, LLC",,"800 SCUDDERS MILL ROAD",,"PLAINSBORO","NJ","085361606",,,,,,
"20150715102926P030031841213001",5,"ALLIANCE BERNSTEIN L.P.",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150715102926P030031841213001",6,"CAPITAL RESEARCH & MANAGEMENT CO.",,"333 SOUTH HOPE STREET",,"LOS ANGELES","CA","90071",,,,,,
"20150715102926P030031841213001",7,"OPPENHEIMER FUNDS, INC.",,"TWO WORLD FINANCIAL CENTER","225 LIBERTY STREET, 11TH FLOOR","NEW YORK","NY","102811008",,,,,,
"20150715102926P030031841213001",8,"ORBIMED ADVISORS, LLC",,"601 LEXINGTON AVENUE","54TH FLOOR","NEW YORK","NY","100224629",,,,,,
"20150715102926P030031841213001",9,"PIMCO",,"840 NEWPORT CENTER DRIVE",,"NEWPORT BEACH","CA","92660",,,,,,
"20150715102926P030031841213001",10,"MFS",,"500 BOYLSTON STREET",,"BOSTON","MA","02116",,,,,,
"20150715102926P030031841213001",11,"THE VANGUARD GROUP, INC.",,"P. O. BOX 2600",,"VALLEY FORGE","PA","19482",,,,,,
"20150715102926P030031841213001",12,"PROSHARE CAPITAL MANAGEMENT LLC",,"7501 WISCONSIN AVENUE","SUITE 1000","BETHESDA","MD","20814",,,,,,
"20150715102926P030031841213001",13,"BOSTON MANAGEMENT & RESEARCH",,"TWO INTERNATIONAL PLACE",,"BOSTON","MA","02110",,,,,,
"20150715103226P030031842589001",1,"CAMBRIDGE INVESTMENT RESEARCH",,"1776 PLEASANT PLAIN RD",,"FAIRFIELD","IA","525568757",,,,,,
"20150715103545P030097974407001",1,"BB & T","561368984",,,,,,,,,,,
"20150715103706P030114093137001",1,"ALLIANCEBERNSTEIN L.P.","134064930",,,,,,,,,,,
"20150715103706P030114093137001",2,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150715103706P030114093137001",3,"AMERICAN FUNDS DISTRIBUTORS, INC.","952769620",,,,,,,,,,,
"20150715103706P030114093137001",4,"BLACKROCK INVESTMENTS, INC.","232784752",,,,,,,,,,,
"20150715103706P030114093137001",5,"CALAMOS ADVISORS LLC","201647533",,,,,,,,,,,
"20150715103706P030114093137001",6,"COLUMBIA",,"ONE FINANCIAL CENTER","MA5-515-14-01","BOSTON","MA","02111",,,,,,
"20150715103706P030114093137001",7,"DEAWM DISTRIBUTORS, INC.","363976708",,,,,,,,,,,
"20150715103706P030114093137001",8,"EATON VANCE DISTRIBUTORS, INC.","043239487",,,,,,,,,,,
"20150715103706P030114093137001",9,"FEDERATED SECURITIES CORP.",,"5800 CORPORATE DRIVE","2ND FLOOR","PITTSBURGH","PA","15237",,,,,,
"20150715103706P030114093137001",10,"FIDELITY DISTRIBUTORS CORP.",,"500 SALEM STREET","MAIL ZONE O3N","SMITHFIELD","RI","02917",,,,,,
"20150715103706P030114093137001",11,"FRANKLIN TEMPLETON DISTRIBUTORS, IN",,"100 FOUNTAIN PARKWAY",,"ST. PETERSBURG","FL","33716",,,,,,
"20150715103706P030114093137001",12,"FRED ALGER & COMPANY, INCORPORATED","132510833",,,,,,,,,,,
"20150715103706P030114093137001",13,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150715103706P030114093137001",14,"IVY FUNDS, INC.",,"6300 LAMAR AVENUE","P. O. BOX 29217","SHAWNEE MISSION","KS","66201",,,,,,
"20150715103706P030114093137001",15,"JANUS DISTRIBUTORS, LLC",,"151 DETROIT STREET",,"DENVER","CO","80206",,,,,,
"20150715103706P030114093137001",16,"LORD ABBETT DISTRIBUTOR, LLC",,"90 HUDSON STREET",,"JERSEY CITY","NJ","07032",,,,,,
"20150715103706P030114093137001",17,"MFS FUND DISTRIBUTORS, INC.","042747644",,,,,,,,,,,
"20150715103706P030114093137001",18,"NUVEEN INVESTMENTS",,"333 W. WACKER DR",,"CHICAGO","IL","60606",,,,,,
"20150715103706P030114093137001",19,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150715103706P030114093137001",20,"PUTNAM RETAIL MANAGEMENT",,"ONE POST OFFICE SQUARE",,"BOSTON","MA","02109",,,,,,
"20150715103706P030114093137001",21,"T. ROWE PRICE",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150715103706P030114093137001",22,"THORNBURG SECURITIES CORPORATION",,"2300 NORTH RIDGETOP RD.",,"SANTA FE","NM","87506",,,,,,
"20150715103706P030114093137001",23,"VICTORY CAPITAL MANAGEMENT","132700161",,,,,,,,,,,
"20150715103829P030031845069001",1,"CHARLES SCHWAB & CO. INC. AND AFFIL","941737782",,,,,,,,,,,
"20150715104931P030002055033001",1,"FIDUCIARY INVESTMENT ADVISORS",,"ONE HUNDRED NORTHFIELD DRIVE",,"WINDSOR","CT","06095",,,,,,
"20150715105021P040011721679001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715105109P040011721967001",1,"AMERICAN CENTURY",,"PO BOX 419200",,"KANSAS CITY","MO","64141",,,,,,
"20150715105109P040011721967001",2,"AMERICAN FUNDS",,"333 SOUTH HOPE STREET",,"LOS ANGELES","CA","90071",,,,,,
"20150715105109P040011721967001",3,"ARTISAN",,"875 E. WISCONSIN AVENUE","SUITE 800","MILWAUKEE","WI","53202",,,,,,
"20150715105109P040011721967001",4,"COLUMBIA",,"70400 AMERIPRISE FINANCIAL CENTER",,"MINNEAPOLIS","MN","55474",,,,,,
"20150715105109P040011721967001",5,"FEDERATED",,"FEDERATED INVESTORS TOWER","101 LIBERTY AVENUE","PITTTSBURGH","PA","15222",,,,,,
"20150715105109P040011721967001",6,"GOLDMAN SACHS",,"200 WEST STREET",,"NEW YORK","NY","10004",,,,,,
"20150715105109P040011721967001",7,"OPPENHEIMER",,"12100 E. ILIFF AVENUE","SUITE 300","AURORA","CO","80014",,,,,,
"20150715105109P040011721967001",8,"PIMCO",,"840 NEWPORT CENTER DRIVE","SUITE 100","NEWPORT BEACH","CA","92660",,,,,,
"20150715105109P040011721967001",9,"T. ROWE",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150715105109P040011721967001",10,"VANGUARD",,"100 VANGUARD BLVD.",,"MALVERN","PA","19355",,,,,,
"20150715105311P040114927313001",1,"DEPRINCE RACE ZOLLO","061271230","C/O COMERICA BANK","411 WEST LAFAYETTE BOULEVARD","DETROIT","MI","48226",,,,,,
"20150715105311P040114927313001",2,"DODGE & COX FUNDS",,"555 CALIFORNIA AVENUE",,"SAN FRANCISCO","CA","94104",,,,,,
"20150715105311P040114927313001",3,"HARDING LOEVNER",,"400 CROSSING BOULEVARD",,"BRIDGEWATER","NJ","08807",,,,,,
"20150715105311P040114927313001",4,"JPMORGAN",,"270 PARK AVENUE",,"NEW YORK","NY","10017",,,,,,
"20150715105311P040114927313001",5,"LEGGMASON BATTERYMARCH FINANCIAL MG",,"200 CLARENDON STREET",,"BOSTON","MA","02116",,,,,,
"20150715105311P040114927313001",6,"LSV ASSET MANAGEMENT",,"155 NORTH WACKER DRIVE","SUITE 4600","CHICAGO","IL","60606",,,,,,
"20150715105311P040114927313001",7,"T. ROWE PRICE",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150715105742P040011723823001",1,"SOUTHEASTERN PENSION SERVICES",,"1540 INTERNATIONAL PARKWAY","ST 2000","LAKE MARY","FL","32746",,,,,,
"20150715105742P040011723823001",2,"ADVISED ASSET GROUP","840467907","8515 EAST ORCHARD RD",,"GREENWOOD VILLAGE","CO","80111",,,,,,
"20150715105742P040011723823001",3,"GREAT WEST LIFE & ANNUITY COMPANY","840467907","8515 EAST ORCHARD ROAD",,"GREENWOOD VILLAGE","CO","80111",,,,,,
"20150715110526P040093290375001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150715111023P040036006893001",1,"NORTHERN TRUST CORPORATION","362723087","50 SOUTH LASALLE STREET",,"CHICAGO","IL","60603",,,,,,
"20150715111023P040036006893001",2,"USBANK NATIONAL ASSOCIATION NA","310841368","950 17TH STREET","5TH FLOOR DN-CO-T5T","DENVER","CO","80202",,,,,,
"20150715112645P030098070375001",1,"SEI TRUST COMPANY","061271230",,,,,,,,,,,
"20150715113458P030114187025001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150715113945P030031863869001",1,"CHARLES SCHWAB TRUST COMPANY","421558009",,,,,,,,,,,
"20150715113945P030031863869001",2,"CHARLES SCHWAB INVESTMENT MGMT INC.","943106735",,,,,,,,,,,
"20150715115242P030098105479001",1,"MCPHILLIPS, ROBERTS & DEANS, PLC","541921942","150 BOUSH STREET, SUITE 1100",,"NORFOLK","VA","23510",,,,,,
"20150715115426P040115029857001",1,"SAGEPOINT FINANCIAL, INC",,"6675 S. CASS AVE.","UNIT 5C","WESTMONT","IL","60559",,,,,,
"20150715115426P040115029857001",2,"SAGEPOINT FINANCIAL",,"2800 NORTH CENTRAL AVE.","STE. 2100","PHOENIX","AZ","85004",,,,,,
"20150715115919P040093375191001",1,"CAPITAL RESEARCH & MANAGEMENT CO.","951411037",,,,,,,,,,,
"20150715120434P040093385543001",1,"AMERICAN BEACON",,"4151 AMON CARTER BLVD",,"FORT WORTH","TX","76155",,,,,,
"20150715120434P040093385543001",2,"BUFFALO FUNDS",,"US BANCORP FUND SERVICES LLC","PO BOX 701","MILWAUKEE","WI","53201",,,,,,
"20150715120434P040093385543001",3,"DODGE AND COX",,"BOSTON FINANCIAL DATA SERVICES","PO BOX 8422","BOSTON","MA","02266",,,,,,
"20150715120434P040093385543001",4,"FIDELITY INVESTMENTS INST",,"PO BOX 770002",,"CINCINNATI","OH","45277",,,,,,
"20150715120434P040093385543001",5,"HARBOR FUNDS",,"111 SOUTH WACKER DRIVE","34TH FLOOR","CHICAGO","IL","60606",,,,,,
"20150715120434P040093385543001",6,"JANUS FUNDS",,"PO BOX 55932",,"BOSTON","MA","02205",,,,,,
"20150715120636P030098125687001",1,"ALLIANCEBERNSTEIN L.P.","134064930",,,,,,,,,,,
"20150715120636P030098125687001",2,"AMERICAN CENTURY INVESTMENT SERVICE","440640487",,,,,,,,,,,
