,Unnamed: 0,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,nname,nzip,snum,rating,lat,lon,stnum
5153,65854,Borchard Farms - AGER,Borchard Farms LLC- AGER,13058 Gore Rd.,Dover,FL,33527.0,borchard farms - ager,33527,13058,11.0,-82.2400144841046,28.0252933494886,13058.0
5154,65857,"McIntosh Berry Farms, Inc. - AGER","McIntosh Berry Farms, Inc.",14929 Green Acres Loop,Dover,FL,33527.0,mcintosh berry farms inc - ager,33527,14929,75.0,-82.2062958122419,27.9077922430429,5399.0
5155,65858,"Gamez, Fernando G. FLC","F.G. Gamez, Inc.",10 Blue Jordan Rd.,Frostproof,FL,33843.0,gamez fernando g flc,33843,10,2.0,-81.4727478945079,27.748461832452,1.0
5156,65859,"Rico, Rogelio FLC","Rico & Sanchez Harvesting, Inc.",906 W Bell Street,Avon Park,FL,33825.0,rico rogelio flc,33825,906,0.0,-81.5104450921399,27.5911443987517,906.0
5157,65860,"Jaramillo, Rebecca & Audias HP","Jaramillo, Rebecca & Audias HP",611 Cherokee Circle,Avon Park,FL,33825.0,jaramillo rebecca & audias hp,33825,611,0.0,-81.4908106017812,27.5933217540896,611.0
5158,65861,"Hernandez, Luz HP","Hernandez, Luz HP",26 Winthrop St.,Avon Park,FL,33825.0,hernandez luz hp,33825,26,2.0,-81.5016631399612,27.6027824858826,26.0
5159,65862,Parkesdale Farms - AGER,Parkesdale Farms - AGER,3914 Tanner Rd.,Dover,FL,33527.0,parkesdale farms - ager,33527,3914,0.0,-82.1952198647916,28.0160123684389,3914.0
5160,65865,"Raul Nodal, MD","Raul F. Nodal, M.D., P.A.",5012 Gunn Highway,Tampa,FL,33625.0,raul nodal md,33625,5012,11.0,-82.5285378590009,28.0553850698218,5012.0
5161,65866,Industrial Complex of Raiford,Concerned Citizens of Devlopmental Citizens,County Road 229,Raiford,FL,32083.0,industrial complex of raiford,32083,County Road 229,47.0,-82.2365517883135,30.0624346960524,13034.0
5162,65868,ARC Marion,"Advocacy Resource Center Marion, Inc.",2800 SE Maricamp Road,Ocala,FL,34471.0,arc marion,34471,2800,0.0,-82.1032646726166,29.1709564324332,2800.0
5163,65869,Lawn Techs Professional Ground Maintenance,Lawn Techs Professional Ground Maintenance,8300 Leo Kidd Dr,Port Richey,FL,34668.0,lawn techs professional ground maintenance,34668,8300,15.0,-82.7154490680339,28.2774006384917,8300.0
5164,65870,Wendy's International Restaurant,The Wendy's Company,11720 No 56th Street,Tampa,FL,33617.0,wendys international restaurant,33617,11720,62.0,-82.3976294930857,28.0549486006177,11720.0
5165,65885,Alafia Oaks Mobil Home Park - HP,Harris Holding Group LLC,P. O Box 20593,Tampa,FL,33622.0,alafia oaks mobil home park - hp,33622,P. O Box 20593,100.0,-82.2880936641819,28.1006637831977,
5166,65886,Savtira Corporation,Savtira Corporation,2101 E Palm Ave,Tampa,FL,33605.0,savtira corporation,33605,2101,0.0,-82.4355235852373,27.9623457502446,2101.0
5167,65888,"Madilll, Duane A - (HP)","Madilll, Duane A - (HP)",711 N Park Rd - Suite C,Plant City,FL,33563.0,madilll duane a - (hp),33563,711,2.0,-82.1049106862982,28.0229378958359,700.0
5168,65899,Beef O' Brady's,"S & B Wings, Inc. d.b.a.",21539 Village Lakes Shopping Center,Land O Lakes,FL,34639.0,beef o bradys,34639,21539,51.0,-82.4602529283049,28.1909851748392,21539.0
5169,65902,Beef O' Brady's,Aramark Schools Inc.,4202 E. Fowler Ave,Tampa,FL,33620.0,beef o bradys,33620,4202,3.0,-82.4136884561507,28.0543693941338,4001.0
5170,65907,"Yee Farms, Inc","Yee Farms, Inc.",9851 Boynton Beach Blvd.,Boynton Beach,FL,33472.0,yee farms inc,33472,9851,11.0,-80.1346889712541,26.5279317252278,
5171,65927,Clearband,DTV Norwich LLC,2201 W. Sample Rd.,Pompano Beach,FL,33073.0,clearband,33073,2201,9.0,-80.1540772493369,26.2746074125872,2201.0
5172,65934,Eye Doctors Optical Outlets Inc,Eye Doctors Optical Outlets Inc,1512 E Fowler Ave,Tampa,FL,33612.0,eye doctors optical outlets inc,33612,1512,0.0,-82.442633570165,28.0545961080447,1512.0
5173,65935,Mill Direct Carpet Outlet,"New Interior Concepts, Inc.",28904 US Hwy 27,Dundee,FL,33838.0,mill direct carpet outlet,33838,28904,32.0,-81.6354937727131,28.0324233409805,28901.0
5174,65936,Everglades Airboat Management,Captain Dougs Airboat Tours,200 State Road 29,Everglades City,FL,34139.0,everglades airboat management,34139,200,52.0,-81.3845207031394,25.8534777729082,
5175,65953,"Done Rite Roofing, Inc.","Done Rite Roofing, Inc.",405 Orange Street N.,Palm Harbor,FL,34683.0,done rite roofing inc,34683,405,4.0,-82.7760711228644,28.069487523278,404.0
5176,65995,Sears Market Distribution Unit Operation,Sears Holdings Corporation,8640 Elm Fair Blvd.,Tampa,FL,33610.0,sears market distribution unit operation,33610,8640,17.0,-82.3570679181144,27.990265285337,8640.0
5177,66007,"Evans Harvesting, Inc",Evans Properties,10410 Bluefield Rd,Okeechobee,FL,34972.0,evans harvesting inc,34972,10410,0.0,-80.6279660694819,27.2698732488661,10410.0
5178,66018,Ingram Groups,"The Ingram Group, LLC",1190 Union Chapel Rd,Quincy,FL,32351.0,ingram groups,32351,1190,0.0,-84.6896332813025,30.5644005697918,1190.0
5179,66031,"Scott Groves, Inc","Scott Groves, Inc.",650 N. Rock Rd,Fort Pierce,FL,34954.0,scott groves inc,34954,650,2.0,-80.4077411951207,27.452684364609,650.0
5180,66036,Felix Tinajero (HP),Felix Tinajero (HP),1111 NW 6th St,Okeechobee,FL,34972.0,felix tinajero (hp),34972,1111,0.0,-80.8433914250927,27.248876163412,1111.0
5181,66081,"Paradise Pool Service, LLC","Paradise Pool Service, LLC",2860 Mandarin Meadows Drive North,Jacksonville,FL,32223.0,paradise pool service llc,32223,2860,0.0,-81.6403776222768,30.1430684848976,2860.0
5182,66098,The Capital Grille,"Darden Restaurant, Inc. d.b.a",2223 N. West Shore Blvd,Tampa,FL,33607.0,the capital grille,33607,2223,4.0,-82.5239346840476,27.9622866942377,2200.0
5183,66099,Saito's Japanese Steakhouse,"Saito Steak House, Inc. & Saito Coconut Creek",10240 Forest Hill Blvd.,Wellington,FL,33414.0,saitos japanese steakhouse,33414,10240,5.0,-80.2037626938455,26.6506392243795,9398.0
5184,66109,"SEAGULL INDUSTRIES FOR THE DISABLED, INC.","SEAGULL INDUSTRIES FOR THE DISABLED, INC.",3879 WEST INDUSTRIAL WAY,West Palm Beach,FL,33404.0,seagull industries for the disabled inc,33404,3879,4.0,-80.0963307288201,26.786042650176,3879.0
5185,66137,Sprouse Farms - AGER,Sprouse Farms - AGER,4613 Turkey Creek rd,Plant City,FL,33567.0,sprouse farms - ager,33567,4613,0.0,-82.1704872140022,27.9519376621879,4613.0
5186,66153,Jim's Concrete of Brevard Inc.,Jim's Concrete of Brevard Inc.,6760 Greenland Industrial Blvd,Jacksonville,FL,32258.0,jims concrete of brevard inc,32258,6760,100.0,-81.9732611911401,30.4196949183585,
5187,66154,"RD Masonry, LLC","RD Masonry, LLC",VA Outpatient Clinic,Jacksonville,FL,32209.0,rd masonry llc,32209,VA Outpatient Clinic,100.0,-81.9732611911401,30.4196949183585,
5188,66223,APEC,American Pan Enterprise Company Inc,155 NW  3rd Street,Miami,FL,33128.0,apec,33128,155,0.0,-80.1971792137727,25.7770347573581,155.0
5189,66246,Kobe Steakhouse,"Mai-Thy Limited, Inc.",468 W. Highway 436,Altamonte Springs,FL,32714.0,kobe steakhouse,32714,468,19.0,-81.3983646864386,28.662031894504,453.0
5190,66313,RN Network,"CHG Healthcare Services, Inc.",2000 NW Corporate Blvd Ste 150,Boca Raton,FL,33431.0,rn network,33431,2000,0.0,-80.1260846752227,26.3706401684045,2000.0
5191,66316,"Alafia River Farms, LLC - AGER","Alafia River Farms, LLC - AGER",1003 S. Alexander St.,Plant City,FL,33563.0,alafia river farms llc - ager,33563,1003,0.0,-82.1378755494332,28.0067183230568,1003.0
5192,66356,Canaveral Port Authority,Canaveral Port Authority,"445 Challenger Road, Ste. 301",Cape Canaveral,FL,32920.0,canaveral port authority,32920,445,7.0,-80.6091017459812,28.4042560513301,328.0
5193,66360,"Harp Marketing, Inc","Harp Marketing, Inc",2274 Sarno Road,Melbourne,FL,32934.0,harp marketing inc,32934,2274,1.0,-80.6587899831526,28.1217674580306,2274.0
5194,66479,Associated Grocers,"Associated Grocers, LLC",1141 SW 12th Avenue,Pompano Beach,FL,33069.0,associated grocers,33069,1141,0.0,-80.1387918422203,26.2146730511308,1141.0
5195,66481,Top of Daytona Restaurant,Ocean's Top of Daytona Inc,2625 South Atlantic Ave.,Daytona Beach,FL,32118.0,top of daytona restaurant,32118,2625,2.0,-81.0263137311858,29.2633568177128,2625.0
5196,66482,U.S. 1 Restaurant Bar and Grill,Hunter Enterprise of Volusia County,2842 S. Ridgewood Avenue,Daytona Beach,FL,32119.0,us 1 restaurant bar and grill,32119,2842,16.0,-80.9910350977052,29.1501107692484,3270.0
5197,66483,Hade Holdings LLC,Subway,4759 N Ocean Drive,Lauderdale by the Sea,FL,33308.0,hade holdings llc,33308,4759,3.0,-80.0960532113661,26.1967190776155,4759.0
5198,66532,Care Plus Health Plan/Humana,"Careplus Health Plans, Inc.",11430 N.W. 20 Street,Doral,FL,33172.0,care plus health plan/humana,33172,11430,41.0,-82.46994980485,29.6616942716928,
5199,66575,The Lazarus Group,"The Lazarus Group, Inc.",1239 S.W. 34 Street,Palm City,FL,34990.0,the lazarus group,34990,1239,41.0,-82.1637674467856,28.6577162552299,
5200,66577,"Medytox Solutions, Inc.",Medytox Medical Management Solutions Corp,"400 South Australian Avenue, Suite 800",West Palm Beach,FL,33401.0,medytox solutions inc,33401,400,0.0,-80.0641512473769,26.7103443665618,400.0
5201,66591,Holiday Inn Express,VLG Hospitality LLC,10619 US Hwy 19 N,Port Richey,FL,34668.0,holiday inn express,34668,10619,32.0,-82.6994582130952,28.3133056174214,10619.0
5202,66592,Metro PCS,"Cellular Touch Wireless, Inc.",10837 N. 56th Street,Tampa,FL,33617.0,metro pcs,33617,10837,10.0,-82.3935623394244,28.0466030164118,10837.0
5203,66601,"Options Media Group Holdings, Inc.","Options Media Group Holdings, Inc.",123 N.W. 13 Street # 300,Boca Raton,FL,33432.0,options media group holdings inc,33432,123,49.0,-84.6767016585289,29.8543435692054,
5204,66629,Captain Steamers,"In The Shadows, LLC",1500 South Atlantic Avenue,Daytona Beach,FL,32118.0,captain steamers,32118,1500,0.0,-80.999483899946,29.208834225767,1500.0
5205,66702,BP Electric,BP Electric LLC,1128 NE 31st Street,Ocala,FL,34479.0,bp electric,34479,1128,0.0,-82.1225388690432,29.2188350081703,1128.0
5206,66721,Myakka River Oyster Bar. Inc,"Myakka River Oyster Bar, Inc.",121 Playmore Dr..,Venice,FL,34293.0,myakka river oyster bar inc,34293,121,100.0,-82.4687821873207,27.2305172721194,
5207,66723,Vallarta's Mexican Restaurant,La Furia Inc,9212 Anderson Road,Tampa,FL,33634.0,vallartas mexican restaurant,33634,9212,15.0,-82.5418090228398,28.0353329433336,9212.0
5208,66725,"Hightpoint Construction, Inc.","Hightpoint Construction, Inc.","1107 3rd Street SW, #21",Winter Haven,FL,33880.0,hightpoint construction inc,33880,1107,0.0,-81.7309818208362,28.0148629916711,1107.0
5209,66726,Lakeland Orthopaedic Clinic,"F. Mark Goodwin, MD, PA",1301 Grasslands Boulevard,Lakeland,FL,33803.0,lakeland orthopaedic clinic,33803,1301,0.0,-81.9773544320687,28.0127779893398,1301.0
5210,66739,"MST Construction, Inc.","MST Construction, Inc.",80 Garrett Dr.,Havana,FL,32333.0,mst construction inc,32333,80,0.0,-84.4210962912467,30.5944480183495,80.0
5211,66741,Griffis Lumber & Saw Mill,Griffis Lumber Inc,9333 NW 13th Street,Gainesville,FL,32653.0,griffis lumber & saw mill,32653,9333,5.0,-82.3808017230774,29.7353169628315,8820.0
5212,66866,Richard's Tree & Landscape Services,"Richards Tree Service, Incorporated",501 NE 35th,Ocala,FL,34479.0,richards tree & landscape services,34479,501,10.0,-82.1301679995864,29.2231502432422,501.0
5213,66880,CBE Service Center,"CBE Service Center, Inc.",8306 Mills Dr.,Miami,FL,33181.0,cbe service center,33181,8306,7.0,-80.3858621403444,25.6864797805395,8306.0
5214,66891,Harvest Fresh Produce,"Harvest Fresh Produce, Inc.",300  N.  Krome Ave. Bdlg. 14,Homestead,FL,33034.0,harvest fresh produce,33034,300,3.0,-80.4774153712068,25.4667618917102,300.0
5215,66893,Flatwoods Harvesting,Circle V Harvesting Co.,3610  CR  830,Felda,FL,33930.0,flatwoods harvesting,33930,3610,15.0,-81.4189043302518,26.5434962511679,3610.0
5216,66971,PSI Roofing,Provincial South Inc.,792 NE 45 Street,Fort Lauderdale,FL,33334.0,psi roofing,33334,792,20.0,-80.1357119750042,26.1835409105788,792.0
5217,66973,City of Deland,City of DeLand,120 South Florida Ave,Deland,FL,32720.0,city of deland,32720,120,0.0,-81.3055650586357,29.0276858398893,120.0
5218,66977,Home Team Pest Defense,HomeTeam Pest Defense Inc,765 W State Rd 434 Ste J,Longwood,FL,32750.0,home team pest defense,32750,765,42.0,-81.3569597988185,28.6979044075227,765.0
5219,67019,"VMC Towing Recovery Service, Inc.","VMC Towing Recovery Service, Inc.",7801 N.W. 66 Street,Miami,FL,33166.0,vmc towing recovery service inc,33166,7801,47.0,-82.1637674467856,28.6577162552299,
5220,67025,El Pub Restaurant,"Ricor Enterprises, Inc.",1548  S. W.  8th St.,Miami,FL,33135.0,el pub restaurant,33135,1548,82.0,-80.2656863994826,25.736413801144,598.0
5221,67035,Lipman,"LFC Agricultural Services, Inc.",19229 70th Road North,Loxahatchee,FL,33470.0,lipman,33470,19229,24.0,-80.3271339110729,26.7817357414417,17999.0
5222,67039,All Risk Insurance,"All Risk Insurance, Inc.",79 Baybridge Drive,Gulf Breeze,FL,32561.0,all risk insurance,32561,79,0.0,-87.1741274175971,30.3696081223294,79.0
5223,67040,Prestige Electric,Prestige Electric Company of Florida LLC,7423 South Orange Ave,Orlando,FL,32809.0,prestige electric,32809,7423,10.0,-81.3657374849066,28.4589345919689,7423.0
5224,67066,Royal American Hospitality,"Royal American Hospitality, Inc.",9400 South Thomas Drive,Panama City,FL,32408.0,royal american hospitality,32408,9400,6.0,-85.8005893156554,30.1739623852635,9400.0
5225,67134,Smokey Joe's Cafe,Smokey Joe's Cafe,1599 S. McCall Rd.,Englewood,FL,34223.0,smokey joes cafe,34223,1599,0.0,-82.3412743030587,26.9385097334324,1599.0
5226,67140,"Multi-Telco, LLC","Multi-Telco, LLC",4636 W. Irlo Bronson Memorial Hwy.,Kissimmee,FL,34746.0,multi-telco llc,34746,4636,17.0,-81.54417473814,28.3323535869725,6454.0
5227,67144,Certified Lower Keys Plumbing,"Certified Lower Keys Plumbing, Inc.",1014 White Street,Key West,FL,33040.0,certified lower keys plumbing,33040,1014,0.0,-81.7911873125752,24.5559731760493,1014.0
5228,67146,JA Tile and Marble Pros,JA Tile and Marble Pros,124 Lupine Drive,Saint Johns,FL,32259.0,ja tile and marble pros,32259,124,8.0,-81.59169428357,30.1042963670555,124.0
5229,67177,Innovative Manufacturing & Distribution,Innovative Manufacturing & Distribution,"2200 NW 32nd Street, Suite 700",Pompano Beach,FL,33069.0,innovative manufacturing & distribution,33069,2200,0.0,-80.1536857276394,26.2698295265447,2200.0
5230,67212,Foundation for Independent Living,"Foundation for Independent Living, Inc.",1301 W. Copans Rd.,Pompano Beach,FL,33064.0,foundation for independent living,33064,1301,0.0,-80.1395916978679,26.2605651572056,1301.0
5231,67217,Florida Care Properties Inc,Florida Care Properties Inc,2951 Garden St,North Fort Myers,FL,33917.0,florida care properties inc,33917,2951,0.0,-81.8853392025913,26.7111414033884,2951.0
5232,67220,Rucoba Masonry,Rucoba Masonry Inc,1804 Teakwood Drive,Plant City,FL,33563.0,rucoba masonry,33563,1804,4.0,-82.1318929142487,27.9977091884641,1804.0
5233,67224,Highwoods Contracting Corp,Highwoods Contracting Corp,416 Pine Bluff Drive,Lutz,FL,33549.0,highwoods contracting corp,33549,416,6.0,-82.4557666568699,28.1598375477685,398.0
5234,67240,Bistro,International Alliances LLC,9555 Harding Ave,Miami Beach,FL,33140.0,bistro,33140,9555,6.0,-80.1224767505542,25.8714739516706,8699.0
5235,67250,Lotus Miami,Amyel LLC,9487 Harding Ave,Miami Beach,FL,33154.0,lotus miami,33154,9487,5.0,-80.1221362313471,25.872204112642,8749.0
5236,67252,Miller and Nesmith Cleaners,"Pearl Cleaners, Inc.",17161 NW 27th Ave,Miami,FL,33056.0,miller and nesmith cleaners,33056,17161,10.0,-80.2449133619091,25.9306629374672,17100.0
5237,67262,Ivy French Cleaners,"3 Diamonds Cleaners, Inc.",20340 NW 2nd Ave,Miami,FL,33169.0,ivy french cleaners,33169,20340,8.0,-80.2059141117175,25.9618966712559,20340.0
5238,67263,Maroosh Meditranean Restaurant,"Burog, Inc.",223 Valencia Ave,Miami,FL,33134.0,maroosh meditranean restaurant,33134,223,11.0,-80.2590406002105,25.7479345862765,223.0
5239,67282,"Disney Worldwide Services, Inc.","Disney Worldwide Services, Inc",1375 Buena Vista Drive,Orlando,FL,32830.0,disney worldwide services inc,32830,1375,11.0,-84.3120917126599,30.4556134711899,1375.0
5240,67302,Sonny's Real Pit  Bar-B-Q,Tricor of Hillsborough County Inc,6101 Gunn Hwy,Tampa,FL,33625.0,sonnys real pit  bar-b-q,33625,6101,8.0,-82.5496768949615,28.0637186349335,6101.0
5241,67350,Everett Whitehead & Son,"Everett Whitehead & Son, Inc.",601 6th St SW,Winter Haven,FL,33881.0,everett whitehead & son,33881,601,1.0,-81.7335331628652,28.0152812902681,601.0
5242,67354,"Hazeltine Nurseries, Inc","Hazeltine Nurseries, Inc",2401 N. River Road,Venice,FL,34292.0,hazeltine nurseries inc,34292,2401,5.0,-82.3294951293553,27.0778578444435,
5243,67365,Park's Food,"Malki Holdings, Inc",5807 S. Manhattan Ave.,Tampa,FL,33611.0,parks food,33611,5807,5.0,-82.5185270712229,27.885964603711,5367.0
5244,67367,Nitally's Thai-mex Cuisine,Nitally's Thai Coffee House,2462 Central Ave,Saint Petersburg,FL,33712.0,nitallys thai-mex cuisine,33712,2462,4.0,-82.6666622267889,27.7709183883144,2462.0
5245,67391,"Goodwill Industries of North Florida, Inc.","Goodwill Industries of North Florida, Inc.",4527 Lenox Ave.,Jacksonville,FL,32205.0,goodwill industries of north florida inc,32205,4527,0.0,-81.7241937758585,30.3183934539044,4527.0
5246,67456,FEMBI- Dadeland Branch,"First Equity Mortgage Bankers, INC.",9300 South Dadeland Blvd,Miami,FL,33156.0,fembi- dadeland branch,33156,9300,6.0,-80.3120928242215,25.6872787038733,9300.0
5247,67465,Moe's Southwest Grill,"RFRG South Lakeland, LLC","7541 W. Sand Lake Road, Suite D",Orlando,FL,32819.0,moes southwest grill,32819,7541,12.0,-81.4854202648288,28.4500511844258,7541.0
5248,67491,Sweet Tomatoes,Garden Fresh Restaurant Corp,6877 South Kirkman Rd,Orlando,FL,32819.0,sweet tomatoes,32819,6877,0.0,-81.4587000047322,28.4624743393542,6877.0
5249,67531,Hampton Inn,"Oikon Hotels, Inc.",4400 Ansley drive,Niceville,FL,32578.0,hampton inn,32578,4400,0.0,-86.4392301768875,30.5029701023625,4400.0
5250,67536,"Team Management of Pasco, Inc.","Team Management of Pasco, Inc.",9350 Yellow Lake Drive,New Port Richey,FL,34654.0,team management of pasco inc,34654,9350,4.0,-82.6692370127998,28.2907406492706,9350.0
5251,67539,Air Mechanical & Service Corp,Air Mechanical & Service Corp,4311 W Ida St,Tampa,FL,33614.0,air mechanical & service corp,33614,4311,0.0,-82.5159360905136,27.9829536904365,4311.0
5252,67543,Ramada Inn Bayside,"R-Motels, Inc.",5015 US Hwy 19,New Port Richey,FL,34652.0,ramada inn bayside,34652,5015,30.0,-82.7298434039228,28.2324835123372,5015.0
5253,67544,Mosley Motel,"Mosley Motel of St. Petersburg, Inc.",401 34th St N,Saint Petersburg,FL,33713.0,mosley motel,33713,401,4.0,-82.6792995805963,27.7769642880542,401.0
5254,67547,Dr. William Choisser,"Dr. William B. Choisser, M.D., P.A.",1409 Kingsley Ave. Suite 14A,Orange Park,FL,32073.0,dr william choisser,32073,1409,0.0,-81.7240931999098,30.1652230538919,1409.0
5255,67548,Motel 6 # 364 Operating LP,Accor Business & Leisure North America Inc,281 US Hwy 41 Byp N,Venice,FL,34285.0,motel 6 # 364 operating lp,34285,281,2.0,-82.4334742380939,27.0972352017503,281.0
5256,67606,"Bayonet Plumbing, Heating, & Air Conditioning","Bayonet Plumbing, Heating, and AC LLC",8950 New York Ave,Hudson,FL,34667.0,bayonet plumbing heating & air conditioning,34667,8950,0.0,-82.6677175731904,28.3750161320822,8950.0
5257,67652,Charlieis Grill Sub (Dadeland Mall),"M2M Plus Investiments, LLC",7535 N Kendall Dr,Pinecrest,FL,33156.0,charlieis grill sub (dadeland mall),33156,7535,8.0,-80.3162486531686,25.6886542831927,7535.0
5258,67668,K & M Pine Straw,K&M Pine Straw,23955 NE DR MW Eldgridge Road,Blountstown,FL,32424.0,k & m pine straw,32424,23955,24.0,-85.0581697205015,30.4938353422792,23955.0
5259,67718,"ECCI, L.L.C.","East Coast Contract Industries, LLC",3550 S Washington Ave,Titusville,FL,32780.0,ecci llc,32780,3550,0.0,-80.799021097575,28.5754619073611,3550.0
